IR count,origin,ID-replicon
18662,sim,plasmid_pSLT_GCF_000006945.2_ASM694v2
18820,sim,plasmid_pSLT_GCF_000006945.2_ASM694v2
18718,sim,plasmid_pSLT_GCF_000006945.2_ASM694v2
18560,sim,plasmid_pSLT_GCF_000006945.2_ASM694v2
18955,sim,plasmid_pSLT_GCF_000006945.2_ASM694v2
18778,sim,plasmid_pSLT_GCF_000006945.2_ASM694v2
678931,obs,chromosome_1_GCF_008369605.1_ASM836960v1
688105,sim,chromosome_1_GCF_008369605.1_ASM836960v1
687677,sim,chromosome_1_GCF_008369605.1_ASM836960v1
687630,sim,chromosome_1_GCF_008369605.1_ASM836960v1
686495,sim,chromosome_1_GCF_008369605.1_ASM836960v1
687021,sim,chromosome_1_GCF_008369605.1_ASM836960v1
687703,sim,chromosome_1_GCF_008369605.1_ASM836960v1
688358,sim,chromosome_1_GCF_008369605.1_ASM836960v1
687318,sim,chromosome_1_GCF_008369605.1_ASM836960v1
686890,sim,chromosome_1_GCF_008369605.1_ASM836960v1
687575,sim,chromosome_1_GCF_008369605.1_ASM836960v1
230837,obs,chromosome_2_GCF_008369605.1_ASM836960v1
237543,sim,chromosome_2_GCF_008369605.1_ASM836960v1
236098,sim,chromosome_2_GCF_008369605.1_ASM836960v1
236472,sim,chromosome_2_GCF_008369605.1_ASM836960v1
236985,sim,chromosome_2_GCF_008369605.1_ASM836960v1
237052,sim,chromosome_2_GCF_008369605.1_ASM836960v1
236560,sim,chromosome_2_GCF_008369605.1_ASM836960v1
237011,sim,chromosome_2_GCF_008369605.1_ASM836960v1
236836,sim,chromosome_2_GCF_008369605.1_ASM836960v1
235391,sim,chromosome_2_GCF_008369605.1_ASM836960v1
236213,sim,chromosome_2_GCF_008369605.1_ASM836960v1
10027,obs,plasmid_unnamed_GCF_008369605.1_ASM836960v1
10211,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
10188,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
10388,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
10215,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
10286,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
10187,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
10276,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
10291,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
10353,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
10304,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
417108,obs,chromosome_GCF_017821535.1_ASM1782153v1
433756,sim,chromosome_GCF_017821535.1_ASM1782153v1
434263,sim,chromosome_GCF_017821535.1_ASM1782153v1
432826,sim,chromosome_GCF_017821535.1_ASM1782153v1
434988,sim,chromosome_GCF_017821535.1_ASM1782153v1
432661,sim,chromosome_GCF_017821535.1_ASM1782153v1
432857,sim,chromosome_GCF_017821535.1_ASM1782153v1
434075,sim,chromosome_GCF_017821535.1_ASM1782153v1
431958,sim,chromosome_GCF_017821535.1_ASM1782153v1
432944,sim,chromosome_GCF_017821535.1_ASM1782153v1
433578,sim,chromosome_GCF_017821535.1_ASM1782153v1
1988,obs,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
2060,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
1989,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
2070,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
2102,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
2028,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
2043,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
1994,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
2029,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
2213,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
2048,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
1298827,obs,chromosome_GCF_000022005.1_ASM2200v1
1323243,sim,chromosome_GCF_000022005.1_ASM2200v1
1324612,sim,chromosome_GCF_000022005.1_ASM2200v1
1325155,sim,chromosome_GCF_000022005.1_ASM2200v1
1322033,sim,chromosome_GCF_000022005.1_ASM2200v1
1324826,sim,chromosome_GCF_000022005.1_ASM2200v1
1324820,sim,chromosome_GCF_000022005.1_ASM2200v1
1324258,sim,chromosome_GCF_000022005.1_ASM2200v1
1324763,sim,chromosome_GCF_000022005.1_ASM2200v1
1322571,sim,chromosome_GCF_000022005.1_ASM2200v1
1322833,sim,chromosome_GCF_000022005.1_ASM2200v1
