IR count,origin,ID-replicon
621120,sim,chromosome_2_GCF_008369605.1_ASM836960v1
623333,sim,chromosome_2_GCF_008369605.1_ASM836960v1
623969,sim,chromosome_2_GCF_008369605.1_ASM836960v1
622092,sim,chromosome_2_GCF_008369605.1_ASM836960v1
624181,sim,chromosome_2_GCF_008369605.1_ASM836960v1
25644,obs,plasmid_unnamed_GCF_008369605.1_ASM836960v1
26056,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
26421,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
26165,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
26229,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
25802,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
26186,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
26099,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
25809,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
26067,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
26310,sim,plasmid_unnamed_GCF_008369605.1_ASM836960v1
572606,obs,chromosome_GCF_017821535.1_ASM1782153v1
598091,sim,chromosome_GCF_017821535.1_ASM1782153v1
594782,sim,chromosome_GCF_017821535.1_ASM1782153v1
596885,sim,chromosome_GCF_017821535.1_ASM1782153v1
594802,sim,chromosome_GCF_017821535.1_ASM1782153v1
596725,sim,chromosome_GCF_017821535.1_ASM1782153v1
595268,sim,chromosome_GCF_017821535.1_ASM1782153v1
595787,sim,chromosome_GCF_017821535.1_ASM1782153v1
595627,sim,chromosome_GCF_017821535.1_ASM1782153v1
594705,sim,chromosome_GCF_017821535.1_ASM1782153v1
596560,sim,chromosome_GCF_017821535.1_ASM1782153v1
3212,obs,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
3188,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
3298,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
3159,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
3165,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
3259,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
3166,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
3206,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
3325,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
3217,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
3235,sim,plasmid_pMT5135_GCF_017821535.1_ASM1782153v1
120646,obs,chromosome_GCF_000022005.1_ASM2200v1
121574,sim,chromosome_GCF_000022005.1_ASM2200v1
121490,sim,chromosome_GCF_000022005.1_ASM2200v1
121590,sim,chromosome_GCF_000022005.1_ASM2200v1
120917,sim,chromosome_GCF_000022005.1_ASM2200v1
120402,sim,chromosome_GCF_000022005.1_ASM2200v1
121757,sim,chromosome_GCF_000022005.1_ASM2200v1
121432,sim,chromosome_GCF_000022005.1_ASM2200v1
121663,sim,chromosome_GCF_000022005.1_ASM2200v1
121269,sim,chromosome_GCF_000022005.1_ASM2200v1
121196,sim,chromosome_GCF_000022005.1_ASM2200v1
